Entity,Code,Year,"GDP per capita, PPP (constant 2021 international $)",Continent,yoy_growth,growth_3y,growth_5y,growth_10y,cagr_5y,ma_3y,ma_5y,ma_10y,trend_vs_ma3,trend_vs_ma5,trend_vs_ma10,ma5_slope,volatility_5y,cv_growth_5y,gdp_volatility_5y,risk_adjusted_performance,max_drawdown_5y,in_recession,in_recovery,economic_phase,crisis_year,years_since_recession,world_avg_gdp,continent_avg_gdp,gdp_vs_world,gdp_vs_continent,world_avg_growth,growth_vs_world,world_percentile,continent_percentile,income_classification
Algeria,DZA,2023,15159.324,Africa,2.551,6.8,-1.2,2.579,-0.241,14812.796,14766.349,15042.78,2.339,2.661,0.775,-82.957,3.853,2139.564,430.717,-0.047,-6.612,False,False,stable,False,29,26897.137,6735.96,-43.64,125.051,2.098,0.453,43.689,88.235,Upper Middle Income
Andorra,AND,1990,50036.3,Europe,,,,,,50036.3,50036.3,50036.3,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,30638.111,204.692,63.314,,,95.477,92.308,Very High Income
Andorra,AND,1991,47624.97,Europe,-4.819,,,,,48830.635,48830.635,48830.635,-2.469,-2.469,-2.469,,,,1705.068,,,False,False,stable,False,0,16105.559,29998.393,195.705,58.758,-1.126,-3.693,95.0,92.308,High Income
Andorra,AND,1992,45246.53,Europe,-4.994,,,,,47635.933,47635.933,47635.933,-5.016,-5.016,-5.016,-1200.183,0.124,2.521,2394.904,-39.347,,True,False,recession,False,0,16042.165,29259.132,182.048,54.641,-0.726,-4.268,94.0,89.744,High Income
Andorra,AND,1993,42605.66,Europe,-5.837,-14.85,,,,45159.053,46378.365,46378.365,-5.654,-8.135,-8.135,-1226.135,0.544,10.428,3185.847,-9.572,,True,False,recession,False,0,16063.7,28944.534,165.229,47.198,-0.146,-5.691,90.0,76.923,High Income
Andorra,AND,1994,42716.367,Europe,0.26,-10.307,,,,43522.852,45645.965,45645.965,-1.853,-6.418,-6.418,-994.984,2.774,72.099,3208.467,-1.386,-14.85,False,False,stable,False,1,16231.993,29416.269,163.162,45.213,0.284,-0.024,90.05,76.923,High Income
Andorra,AND,1995,44375.023,Europe,3.883,-1.926,-11.314,,-2.373,43232.35,44513.71,45434.142,2.643,-0.312,-2.331,-932.328,4.21,182.927,2068.048,-0.547,-10.539,False,False,growth,False,2,16509.588,29657.936,168.783,49.623,2.393,1.49,90.099,77.5,High Income
Andorra,AND,1996,46386.09,Europe,4.532,8.873,-2.601,,-0.526,44492.493,44265.934,45570.134,4.256,4.79,1.791,-690.016,4.842,1122.825,1629.892,-0.089,-8.15,False,False,growth,False,3,16825.344,30385.741,175.692,52.657,2.884,1.648,91.089,82.5,High Income
Andorra,AND,1997,50032.35,Europe,7.861,17.127,10.577,,2.031,46931.154,45223.098,46127.911,6.608,10.635,8.464,354.694,5.212,243.564,3095.778,0.41,-14.844,False,False,growth,False,4,17646.345,31990.146,183.528,56.399,3.924,3.936,92.647,85.714,Very High Income
Andorra,AND,1998,51092.223,Europe,2.118,15.137,19.919,,3.7,49170.221,46920.411,46679.501,3.909,8.891,9.453,1327.238,2.845,76.249,3589.104,1.311,-16.394,False,False,stable,False,5,17930.839,33152.456,184.94,54.113,2.035,0.083,92.157,85.714,Very High Income
Andorra,AND,1999,52921.047,Europe,3.579,14.088,23.889,,4.377,51348.54,48961.347,47303.656,3.062,8.087,11.875,1869.124,2.13,48.457,3501.186,2.063,-16.149,False,False,growth,False,6,18258.355,34221.811,189.846,54.641,1.717,1.862,92.647,85.714,Very High Income
Andorra,AND,2000,54809.145,Europe,3.568,9.547,23.514,9.539,4.314,52940.805,51048.171,47780.941,3.529,7.368,14.709,2063.88,2.153,49.704,3178.892,2.011,-15.368,False,False,growth,False,7,18926.987,35714.493,189.582,53.465,3.219,0.348,92.718,85.714,Very High Income
Andorra,AND,2001,59109.016,Europe,7.845,15.691,27.428,24.113,4.967,55613.069,53592.756,48929.345,6.286,10.293,20.805,2315.705,2.676,53.588,3580.82,1.865,-15.356,False,False,growth,False,8,19190.346,36672.51,208.014,61.181,1.772,6.073,95.631,90.476,Very High Income
Andorra,AND,2002,61188.637,Europe,3.518,15.622,22.298,35.234,4.108,58368.933,55824.014,50523.556,4.831,9.61,21.109,2387.921,2.17,52.605,4225.442,1.9,-16.5,False,False,growth,False,9,19601.423,37384.75,212.164,63.673,1.932,1.587,95.169,90.476,Very High Income
Andorra,AND,2003,63656.195,Europe,4.033,16.142,24.591,49.408,4.495,61317.949,58336.808,52628.609,3.813,9.118,20.954,2372.026,1.877,41.625,4438.468,2.401,-16.864,False,False,growth,False,10,20061.665,38182.611,217.303,66.715,2.558,1.475,94.686,90.476,Very High Income
Andorra,AND,2004,64353.484,Europe,1.095,8.873,21.603,50.653,3.989,63066.105,60623.295,54792.321,2.041,6.153,17.45,2399.641,2.431,60.598,3857.777,1.65,-14.831,False,False,stable,False,11,20914.556,39482.814,207.697,62.991,4.326,-3.231,94.686,90.476,Very High Income
Andorra,AND,2005,65114.805,Europe,1.183,6.416,18.803,46.738,3.506,64374.828,62684.427,56866.299,1.149,3.877,14.505,2173.81,2.753,77.871,2482.83,1.284,-9.223,False,False,stable,False,12,21513.315,40628.311,202.672,60.27,3.588,-2.405,94.686,90.476,Very High Income
Andorra,AND,2006,66390.3,Europe,1.959,4.295,12.318,43.125,2.351,65286.196,64140.684,58866.72,1.691,3.507,12.781,1758.694,1.35,57.24,1936.768,1.746,-7.835,False,False,stable,False,13,22702.237,42282.716,192.439,57.015,4.234,-2.276,94.231,90.476,Very High Income
Andorra,AND,2007,65534.117,Europe,-1.29,1.835,7.102,30.983,1.382,65679.741,65009.78,60416.897,-0.222,0.807,8.47,1162.676,1.912,136.929,1055.309,0.73,-4.118,False,False,stable,False,14,23408.29,44019.887,179.961,48.874,3.908,-5.198,93.75,88.095,Very High Income
Andorra,AND,2008,60691.605,Europe,-7.389,-6.793,-4.657,18.788,-0.949,64205.341,64416.862,61376.835,-5.473,-5.783,-1.116,138.089,3.833,431.44,2208.585,-0.232,-8.584,False,False,crisis,True,15,23609.286,44162.16,157.067,37.429,2.303,-9.693,90.952,78.571,Very High Income
Andorra,AND,2009,57203.973,Europe,-5.746,-13.837,-11.11,8.093,-2.328,61143.232,62986.96,61805.128,-6.443,-9.181,-7.445,-1011.41,4.155,184.123,3915.037,-0.543,-13.837,True,False,recession,False,0,22804.125,41634.183,150.849,37.397,-1.433,-4.313,90.521,80.952,Very High Income
Andorra,AND,2010,58285.06,Europe,1.89,-11.062,-10.489,6.342,-2.192,58726.879,61621.011,62152.719,-0.752,-5.414,-6.223,-1397.926,4.311,203.775,4170.165,-0.491,-13.837,False,False,stable,False,1,23393.014,42172.183,149.156,38.207,3.046,-1.157,90.521,80.952,Very High Income
Andorra,AND,2011,60470.465,Europe,3.75,-0.364,-8.917,2.303,-1.851,58653.166,60437.044,62288.864,3.098,0.055,-2.919,-1274.958,4.782,272.15,3206.628,-0.367,-12.711,False,False,growth,False,2,23939.923,42664.006,152.593,41.736,2.571,1.179,92.925,83.333,Very High Income
Andorra,AND,2012,58172.133,Europe,-3.801,1.692,-11.234,-4.93,-2.355,58975.886,58964.647,61987.214,-1.363,-1.344,-6.155,-1328.182,4.852,214.753,1536.21,-0.466,-5.746,False,False,stable,False,3,24092.886,42367.772,141.449,37.303,2.044,-5.844,90.094,78.571,Very High Income
Andorra,AND,2013,57332.16,Europe,-1.444,-1.635,-5.535,-9.935,-1.132,58658.253,58292.758,61354.81,-2.261,-1.648,-6.556,-1072.143,3.92,366.201,1310.078,-0.273,-5.402,False,False,stable,False,4,24184.98,42570.023,137.057,34.677,1.543,-2.987,88.732,73.81,Very High Income
Andorra,AND,2014,59929.246,Europe,4.53,-0.895,4.764,-6.875,0.935,58477.846,58837.813,60912.386,2.482,1.855,-1.614,-63.417,3.53,358.359,1310.766,0.279,-5.19,False,True,recovery,False,5,24398.764,43277.861,145.624,38.476,1.854,2.676,91.08,83.333,Very High Income
Andorra,AND,2015,62105.152,Europe,3.631,6.761,6.554,-4.622,1.278,59788.853,59601.831,60611.421,3.874,4.2,2.464,654.537,3.722,279.182,1892.339,0.358,-7.685,False,False,growth,False,6,24529.067,44416.114,153.19,39.826,1.521,2.11,91.549,85.714,Very High Income
Andorra,AND,2016,64402.81,Europe,3.7,12.333,6.503,-2.994,1.268,62145.736,60388.3,60412.672,3.632,6.648,6.605,775.244,3.714,280.679,2895.082,0.356,-10.979,False,False,growth,False,7,24834.897,45347.706,159.324,42.02,1.784,1.915,93.427,88.095,Very High Income
Andorra,AND,2017,63239.656,Europe,-1.806,5.524,8.711,-3.501,1.685,63249.206,61401.805,60183.226,-0.015,2.993,5.079,899.987,3.079,178.77,2811.088,0.559,-10.979,False,False,stable,False,8,25301.11,46570.85,149.948,35.792,2.099,-3.905,91.08,83.333,Very High Income
Andorra,AND,2018,63048.598,Europe,-0.302,1.519,9.971,3.884,1.919,63563.688,62545.092,60418.925,-0.81,0.805,4.352,1078.396,2.816,144.385,1675.056,0.692,-6.946,False,False,stable,False,9,25773.885,47686.546,144.622,32.215,1.983,-2.285,90.61,80.952,Very High Income
Andorra,AND,2019,63215.9,Europe,0.265,-1.843,5.484,10.51,1.074,63168.051,63202.423,61020.118,0.076,0.021,3.598,900.309,2.463,224.439,817.032,0.445,-3.568,False,False,stable,False,10,26131.821,48660.618,141.912,29.912,1.808,-1.542,90.141,78.571,Very High Income
Andorra,AND,2020,55488.492,Europe,-12.224,-12.257,-10.654,-4.798,-2.228,60584.33,61879.091,60740.461,-8.411,-10.328,-8.647,-333.001,6.022,290.42,3612.992,-0.344,-13.842,False,False,crisis,True,11,24296.883,46497.155,128.377,19.337,-5.789,-6.435,87.793,69.048,Very High Income
Andorra,AND,2021,59332.203,Europe,6.927,-5.894,-7.873,-1.882,-1.627,59345.532,60864.97,60626.635,-0.022,-2.518,-2.135,-1168.727,6.904,483.466,3434.754,-0.207,-12.257,False,True,recovery,False,12,25822.605,49900.808,129.768,18.9,4.844,2.083,88.732,71.429,Very High Income
Andorra,AND,2022,63913.383,Europe,7.721,1.103,1.065,9.869,0.212,59578.026,60999.715,61200.76,7.277,4.777,4.432,-439.688,8.001,1675.414,3562.058,0.06,-13.182,False,False,growth,False,13,26398.355,51421.287,142.111,24.294,3.104,4.617,90.566,76.19,Very High Income
Andorra,AND,2023,64631.297,Europe,1.123,16.477,2.51,12.731,0.497,62625.628,61316.255,61930.674,3.203,5.406,4.361,225.643,7.991,1047.895,3848.458,0.095,-14.146,False,False,stable,False,14,26897.137,51010.852,140.291,26.701,2.098,-0.975,91.262,80.488,Very High Income
Angola,AGO,1990,7391.752,Africa,,,,,,7391.752,7391.752,7391.752,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,4599.644,-54.989,60.703,,,44.724,81.633,Lower Middle Income
Angola,AGO,1991,7218.441,Africa,-2.345,,,,,7305.097,7305.097,7305.097,-1.186,-1.186,-1.186,,,,122.549,,,False,False,stable,False,0,16105.559,4578.79,-55.18,57.65,-1.126,-1.218,44.5,80.0,Lower Middle Income
Angola,AGO,1992,6578.068,Africa,-8.871,,,,,7062.754,7062.754,7062.754,-6.863,-6.863,-6.863,-164.499,4.615,82.294,428.602,-1.215,,True,False,recession,False,0,16042.165,4504.344,-58.995,46.038,-0.726,-8.145,43.5,78.0,Lower Middle Income
Angola,AGO,1993,4843.156,Africa,-26.374,-34.479,,,,6213.222,6507.855,6507.855,-22.051,-25.58,-25.58,-398.621,12.426,99.166,1163.667,-1.008,,True,False,recession,False,0,16063.7,4422.785,-69.85,9.505,-0.146,-26.228,36.5,74.0,Lower Middle Income
Angola,AGO,1994,4751.472,Africa,-1.893,-34.176,,,,5390.899,6156.578,6156.578,-11.861,-22.823,-22.823,-453.088,11.455,116.049,1277.719,-0.862,-35.719,False,False,stable,False,1,16231.993,4391.06,-70.728,8.208,0.284,-2.177,35.821,72.0,Lower Middle Income
Angola,AGO,1995,5284.703,Africa,11.222,-19.662,-28.505,,-6.491,4959.777,5735.168,6011.265,6.551,-7.854,-12.087,-386.343,13.689,242.196,1104.179,-0.413,-34.176,False,True,recovery,False,2,16509.588,4456.01,-67.99,18.597,2.393,8.829,37.624,74.0,Lower Middle Income
Angola,AGO,1996,5800.962,Africa,9.769,19.776,-19.637,,-4.278,5279.046,5451.672,5981.222,9.887,6.407,-3.014,-352.453,15.388,476.478,754.855,-0.21,-27.768,False,False,growth,False,3,16825.344,4613.259,-65.522,25.745,2.884,6.885,39.604,76.0,Lower Middle Income
Angola,AGO,1997,6015.187,Africa,3.693,26.596,-8.557,,-1.773,5700.284,5339.096,5985.468,5.524,12.663,0.497,-198.036,15.261,2129.702,562.28,-0.047,-21.009,False,False,growth,False,4,17646.345,4835.884,-65.913,24.387,3.924,-0.231,39.216,76.0,Lower Middle Income
Angola,AGO,1998,6090.096,Africa,1.245,15.24,25.746,,4.689,5968.748,5588.484,5997.093,2.033,8.976,1.551,68.406,5.581,116.097,563.85,0.861,-21.98,False,False,stable,False,5,17930.839,4902.447,-66.036,24.226,2.035,-0.79,39.706,76.0,Lower Middle Income
Angola,AGO,1999,6021.229,Africa,-1.131,3.797,26.723,,4.851,6042.171,5842.435,5999.507,-0.347,3.06,0.362,251.67,5.358,108.036,330.125,0.925,-13.225,False,False,stable,False,6,18258.355,4941.264,-67.022,21.856,1.717,-2.848,38.235,74.0,Lower Middle Income
Angola,AGO,2000,6002.989,Africa,-0.303,-0.203,13.592,-18.788,2.582,6038.105,5986.093,5860.63,-0.582,0.282,2.429,198.804,4.38,165.009,108.922,0.606,-4.748,False,False,stable,False,7,18926.987,5034.814,-68.283,19.23,3.219,-3.522,37.864,74.0,Lower Middle Income
Angola,AGO,2001,6049.163,Africa,0.769,-0.672,4.279,-16.198,0.841,6024.46,6035.733,5743.703,0.41,0.223,5.318,96.649,1.837,214.914,34.786,0.465,-1.43,False,False,stable,False,8,19190.346,5180.916,-68.478,16.759,1.772,-1.003,36.408,74.0,Lower Middle Income
Angola,AGO,2002,6645.478,Africa,9.858,10.367,10.478,1.025,2.013,6232.543,6161.791,5750.443,6.625,7.85,15.565,87.849,4.441,212.729,272.375,0.47,-9.668,False,False,growth,False,9,19601.423,5269.126,-66.097,26.121,1.932,7.926,39.614,76.0,Lower Middle Income
Angola,AGO,2003,6609.215,Africa,-0.546,10.099,8.524,36.465,1.649,6434.618,6265.615,5927.049,2.713,5.484,11.509,114.941,4.596,265.719,330.872,0.376,-9.668,False,False,stable,False,10,20061.665,5386.136,-67.056,22.708,2.558,-3.104,37.198,74.0,Lower Middle Income
Angola,AGO,2004,7074.026,Africa,7.033,16.942,17.485,48.881,3.275,6776.24,6476.174,6159.305,4.395,9.232,14.851,157.192,4.772,141.935,450.009,0.704,-15.14,False,True,recovery,False,11,20914.556,5630.244,-66.177,25.643,4.326,2.707,37.681,76.0,Lower Middle Income
Angola,AGO,2005,7845.89,Africa,10.911,18.064,30.7,48.464,5.501,7176.377,6844.754,6415.423,9.329,14.626,22.297,289.57,5.232,93.345,667.644,1.071,-22.9,False,False,growth,False,12,21513.315,5871.69,-63.53,33.622,3.588,7.324,38.164,76.0,Lower Middle Income
Angola,AGO,2006,8435.455,Africa,7.514,27.632,39.448,45.415,6.877,7785.124,7322.013,6678.873,8.354,15.207,26.301,422.919,4.49,64.573,797.101,1.548,-21.65,False,False,growth,False,13,22702.237,6080.572,-62.843,38.728,4.234,3.28,38.942,78.0,Lower Middle Income
Angola,AGO,2007,9263.98,Africa,9.822,30.958,39.403,54.01,6.87,8515.108,7845.713,7003.752,8.795,18.077,32.272,500.479,4.485,64.557,1058.738,1.549,-28.657,False,False,growth,False,14,23408.29,6336.346,-60.424,46.204,3.908,5.914,39.904,78.0,Lower Middle Income
Angola,AGO,2008,9916.909,Africa,7.048,26.396,50.047,62.837,8.454,9205.448,8507.252,7386.433,7.729,16.57,34.258,592.62,1.788,21.121,1124.329,4.732,-28.667,False,False,growth,False,15,23609.286,6474.829,-57.996,53.161,2.303,4.745,40.952,78.0,Lower Middle Income
Angola,AGO,2009,9629.092,Africa,-2.902,14.15,36.119,59.919,6.361,9603.327,9018.265,7747.22,0.268,6.773,24.291,586.276,5.482,84.622,859.531,1.182,-20.884,False,False,stable,False,16,22804.125,6378.308,-57.775,50.966,-1.433,-1.469,39.81,78.0,Lower Middle Income
Angola,AGO,2010,9672.839,Africa,0.454,4.413,23.285,61.134,4.276,9739.613,9383.655,8114.205,-0.686,3.082,19.209,438.201,5.362,122.215,579.144,0.818,-14.939,False,False,stable,False,17,23393.014,6454.115,-58.651,49.871,3.046,-2.592,38.863,78.0,Lower Middle Income
Angola,AGO,2011,9627.02,Africa,-0.474,-2.923,14.126,59.146,2.678,9642.984,9621.968,8471.99,-0.166,0.053,13.634,301.851,5.387,193.113,233.35,0.518,-6.584,False,False,stable,False,18,23939.923,6418.481,-59.787,49.989,2.571,-3.044,36.321,78.0,Lower Middle Income
Angola,AGO,2012,10051.34,Africa,4.408,4.385,8.499,51.251,1.645,9783.733,9779.44,8812.577,2.735,2.78,14.057,197.893,3.981,233.238,193.667,0.429,-4.222,False,True,recovery,False,19,24092.886,6761.483,-58.281,48.656,2.044,2.364,37.264,78.0,Upper Middle Income
Angola,AGO,2013,10150.916,Africa,0.991,4.942,2.36,53.587,0.468,9943.092,9826.242,9166.747,2.09,3.304,10.736,102.137,2.647,534.486,254.053,0.187,-5.161,False,False,stable,False,20,24184.98,6682.754,-58.028,51.897,1.543,-0.553,37.089,78.431,Upper Middle Income
Angola,AGO,2014,10250.593,Africa,0.982,6.477,6.454,44.905,1.259,10150.95,9950.542,9484.403,0.982,3.015,8.078,85.551,1.851,145.533,283.781,0.687,-6.083,False,False,stable,False,21,24398.764,6698.214,-57.987,53.035,1.854,-0.872,36.62,78.431,Upper Middle Income
Angola,AGO,2015,9980.93,Africa,-2.631,-0.701,3.185,27.212,0.629,10127.48,10012.16,9697.907,-1.447,-0.312,2.918,92.959,2.568,391.909,238.194,0.255,-6.083,False,False,stable,False,22,24529.067,6667.517,-59.31,49.695,1.521,-4.152,36.62,78.431,Lower Middle Income
Angola,AGO,2016,9381.81,Africa,-6.003,-7.577,-2.547,11.219,-0.515,9871.111,9963.118,9792.543,-4.957,-5.835,-4.194,6.288,3.978,882.849,340.562,-0.113,-8.475,True,False,recession,False,0,24834.897,6691.153,-62.223,40.212,1.784,-7.787,33.803,76.471,Lower Middle Income
Angola,AGO,2017,9042.117,Africa,-3.621,-11.789,-10.041,-2.395,-2.094,9468.286,9761.273,9770.357,-4.501,-7.367,-7.454,-125.443,3.036,147.638,524.567,-0.677,-11.789,True,False,recession,False,0,25301.11,6803.861,-64.262,32.897,2.099,-5.719,33.333,76.471,Lower Middle Income
Angola,AGO,2018,8620.215,Africa,-4.666,-13.633,-15.079,-13.076,-3.216,9014.714,9455.133,9640.687,-4.376,-8.83,-10.585,-253.992,2.645,82.99,667.508,-1.205,-15.905,True,False,recession,False,0,25773.885,6866.433,-66.554,25.541,1.983,-6.649,32.864,76.471,Lower Middle Income
Angola,AGO,2019,8274.543,Africa,-4.01,-11.802,-19.277,-14.067,-4.193,8645.625,9059.923,9505.232,-4.292,-8.669,-12.947,-350.675,1.255,29.98,663.767,-3.333,-17.096,True,False,recession,False,0,26131.821,6884.267,-68.335,20.195,1.808,-5.818,31.455,72.549,Lower Middle Income
Angola,AGO,2020,7556.968,Africa,-8.672,-16.425,-24.286,-21.874,-5.412,8150.575,8575.131,9293.645,-7.283,-11.873,-18.687,-440.001,2.044,37.885,706.726,-2.638,-19.451,True,False,recession,False,0,24296.883,6341.948,-68.897,19.158,-5.789,-2.883,31.455,74.51,Lower Middle Income
Angola,AGO,2021,7408.126,Africa,-1.97,-14.061,-21.037,-23.049,-4.614,7746.546,8180.394,9071.756,-4.369,-9.44,-18.339,-439.765,2.491,54.288,694.61,-1.841,-18.071,False,False,stable,False,1,25822.605,6522.318,-71.311,13.581,4.844,-6.813,29.108,72.549,Lower Middle Income
Angola,AGO,2022,7397.486,Africa,-0.144,-10.599,-18.189,-26.403,-3.936,7454.194,7851.468,8806.37,-0.761,-5.782,-15.998,-361.831,3.21,82.463,561.103,-1.212,-14.184,False,False,stable,False,2,26398.355,6619.55,-71.977,11.752,3.104,-3.248,29.245,72.549,Lower Middle Income
Angola,AGO,2023,7244.893,Africa,-2.063,-4.13,-15.955,-28.628,-3.417,7350.169,7576.403,8515.768,-1.432,-4.376,-14.924,-301.995,3.263,96.793,405.587,-1.033,-12.444,False,False,stable,False,3,26897.137,6735.96,-73.064,7.555,2.098,-4.161,28.641,72.549,Lower Middle Income
Antigua and Barbuda,ATG,1990,21078.785,North America,,,,,,21078.785,21078.785,21078.785,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,14352.711,28.358,46.863,,,73.367,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1991,21428.566,North America,1.659,,,,,21253.675,21253.675,21253.675,0.823,0.823,0.823,,,,247.333,,,False,False,stable,False,0,16105.559,14251.955,33.051,50.355,-1.126,2.786,75.0,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1992,21334.527,North America,-0.439,,,,,21280.626,21280.626,21280.626,0.253,0.253,0.253,100.921,1.484,243.117,181.013,0.411,,False,False,stable,False,0,16042.165,14472.538,32.99,47.414,-0.726,0.287,75.5,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1993,22055.916,North America,3.381,4.636,,,,21606.336,21474.448,21474.448,2.081,2.708,2.708,110.387,1.913,124.721,414.864,0.801,,False,True,recovery,False,0,16063.7,14706.913,37.303,49.97,-0.146,3.527,75.5,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1994,23086.246,North America,4.671,7.736,,,,22158.896,21796.808,21796.808,4.185,5.916,5.916,258.091,2.214,95.493,805.396,1.047,-8.695,False,False,growth,False,0,16231.993,14966.509,42.227,54.253,0.284,4.387,76.119,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1995,21643.99,North America,-6.247,1.451,2.681,,0.531,22262.051,21909.849,21771.338,-2.776,-1.213,-0.585,217.7,4.284,707.793,713.89,0.141,-7.588,False,False,crisis,True,0,16509.588,15109.049,31.1,43.252,2.393,-8.641,75.743,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1996,22601.88,North America,4.426,2.475,5.475,,1.072,22444.039,22144.512,21889.987,0.703,2.065,3.252,173.852,4.619,398.745,708.96,0.251,-7.588,False,True,recovery,False,0,16825.344,15402.547,34.332,46.741,2.884,1.542,75.743,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1997,23355.014,North America,3.332,1.164,9.471,,1.826,22533.628,22548.609,22073.116,3.645,3.576,5.808,319.38,4.601,240.561,707.683,0.416,-7.326,False,False,growth,False,0,17646.345,15858.264,32.35,47.273,3.924,-0.592,75.49,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1998,24000.938,North America,2.766,10.89,8.819,,1.705,23319.277,22937.614,22287.318,2.923,4.636,7.689,396.551,4.56,254.818,882.206,0.392,-9.82,False,False,stable,False,0,17930.839,16397.815,33.853,46.367,2.035,0.73,75.49,86.364,Upper Middle Income
Antigua and Barbuda,ATG,1999,24467.111,North America,1.942,8.253,5.981,,1.169,23941.021,23213.787,22505.297,2.197,5.399,8.717,332.589,4.284,344.44,1123.506,0.29,-11.538,False,False,stable,False,0,18258.355,16910.107,34.005,44.689,1.717,0.225,75.98,86.364,Upper Middle Income
Antigua and Barbuda,ATG,2000,25552.725,North America,4.437,9.41,18.059,21.225,3.376,24673.591,23995.534,22952.691,3.563,6.49,11.328,528.96,1.079,31.919,1118.011,3.13,-11.548,False,False,growth,False,0,18926.987,17490.266,35.007,46.097,3.219,1.218,75.728,86.364,High Income
Antigua and Barbuda,ATG,2001,24019.592,North America,-6.0,0.078,6.273,12.091,1.224,24679.809,24279.076,23211.794,-2.675,-1.069,3.48,532.645,4.178,322.503,814.881,0.31,-8.601,False,False,crisis,True,0,19190.346,17470.084,25.165,37.49,1.772,-7.772,75.243,86.364,Upper Middle Income
Antigua and Barbuda,ATG,2002,23962.965,North America,-0.236,-2.061,2.603,12.32,0.515,24511.761,24400.666,23474.638,-2.239,-1.794,2.08,202.566,4.046,695.28,676.062,0.144,-6.221,False,False,stable,False,0,19601.423,17692.036,22.251,35.445,1.932,-2.167,73.43,86.364,Upper Middle Income
Antigua and Barbuda,ATG,2003,25141.102,North America,4.916,-1.611,4.75,13.988,0.933,24374.553,24628.699,23783.156,3.145,2.081,5.71,174.811,4.432,437.911,699.411,0.228,-6.221,False,True,recovery,False,0,20061.665,18115.302,25.319,38.784,2.558,2.358,73.43,86.364,High Income
